axis_name,axis_value,difficulty,baseline_ari,dataset_iteration,true_k,metric_name,k,metric_value,is_optimal,is_correct,metric_ari
difficulty_level,0,easy,1.0,3,5,ari_average,3,0.8542375180990613,False,False,0.5585358425215793
difficulty_level,0,easy,1.0,3,5,ari_average,4,0.979797063088943,False,False,0.8699575008411611
difficulty_level,0,easy,1.0,3,5,ari_average,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,3,5,ari_average,6,0.8740246143588872,False,False,0.8971734479362533
difficulty_level,0,easy,1.0,3,5,ari_average,7,0.8937327900656764,False,False,0.7970980878499987
difficulty_level,0,easy,1.0,3,5,ari_average_1se,3,0.8542375180990613,False,False,0.5585358425215793
difficulty_level,0,easy,1.0,3,5,ari_average_1se,4,0.979797063088943,False,False,0.8699575008411611
difficulty_level,0,easy,1.0,3,5,ari_average_1se,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,3,5,ari_average_1se,6,0.8740246143588872,False,False,0.8971734479362533
difficulty_level,0,easy,1.0,3,5,ari_average_1se,7,0.8937327900656764,False,False,0.7970980878499987
difficulty_level,0,easy,1.0,3,5,ari_average_quant,3,0.8542375180990613,False,False,0.5585358425215793
